ID_MUNICIPIO,PARTIDO,TX_APROVACAO_5ANO,TX_REPROVACAO_5ANO,TX_ABANDONO_5ANO,TX_APROVACAO_9ANO,TX_REPROVACAO_9ANO,TX_ABANDONO_9ANO
1100015,PODE,0.936,0.056,0.008,0.963,0.0,0.037
1100023,PATRIOTA,0.928,0.066,0.006,0.951,0.043,0.006
1100049,PSD,0.987,0.013,0.0,0.992,0.008,0.0
1100064,PSB,0.989,0.011,0.0,0.982,0.018,0.0
1100080,REPUBLICANOS,0.862,0.133,0.005,0.828,0.138,0.034
1100098,PODE,0.996,0.004,0.0,0.989,0.0,0.011
1100114,PSDB,0.997,0.003,0.0,1.0,0.0,0.0
1100122,MDB,0.984,0.016,0.0,0.992,0.008,0.0
1100148,PP,1.0,0.0,0.0,1.0,0.0,0.0
1100189,PATRIOTA,0.987,0.013,0.0,0.955,0.045,0.0
1100254,PSDB,0.942,0.058,0.0,1.0,0.0,0.0
1100288,MDB,0.985,0.015,0.0,0.961,0.039,0.0
1100296,PODE,0.873,0.127,0.0,1.0,0.0,0.0
1100304,PV,0.968,0.032,0.0,0.954,0.046,0.0
1100320,MDB,0.993,0.003,0.004,0.974,0.0,0.026
1100338,DEM,0.912,0.085,0.003,0.892,0.068,0.04
1100346,PV,0.974,0.026,0.0,0.973,0.0,0.027
1100379,DEM,0.944,0.056,0.0,0.908,0.034,0.058
1100403,DEM,0.921,0.069,0.01,0.926,0.074,0.0
1100601,DEM,0.985,0.015,0.0,1.0,0.0,0.0
1100700,PDT,0.866,0.134,0.0,0.852,0.148,0.0
1100809,PATRIOTA,0.864,0.127,0.009,0.909,0.023,0.068
1100924,DEM,0.994,0.006,0.0,1.0,0.0,0.0
1100940,DEM,0.893,0.107,0.0,0.946,0.023,0.031
1101005,PP,0.842,0.158,0.0,0.931,0.069,0.0
1101203,PSD,0.959,0.041,0.0,0.958,0.014,0.028
1101302,PDT,1.0,0.0,0.0,1.0,0.0,0.0
1101401,PSD,0.964,0.036,0.0,0.941,0.059,0.0
1101435,PSD,0.88,0.12,0.0,1.0,0.0,0.0
1101450,PSB,1.0,0.0,0.0,0.97,0.03,0.0
1101492,MDB,1.0,0.0,0.0,0.989,0.011,0.0
1101559,PT,0.938,0.062,0.0,0.946,0.054,0.0
1101609,PSD,1.0,0.0,0.0,1.0,0.0,0.0
1101708,PP,1.0,0.0,0.0,0.983,0.017,0.0
1101807,PROS,0.952,0.048,0.0,1.0,0.0,0.0
1200013,MDB,0.953,0.043,0.004,0.92,0.0,0.08
1200138,PDT,0.925,0.04,0.035,0.962,0.0,0.038
1200179,DEM,0.897,0.074,0.029,0.905,0.0,0.095
1200203,PP,0.968,0.032,0.0,0.997,0.003,0.0
1200328,PDT,0.944,0.036,0.02,0.951,0.009,0.04
1200344,MDB,0.897,0.094,0.009,0.987,0.013,0.0
1200351,PSD,0.908,0.052,0.04,0.868,0.025,0.107
1200385,PSD,0.971,0.024,0.005,0.909,0.068,0.023
1200393,MDB,0.965,0.021,0.014,0.93,0.037,0.033
1200427,PROS,0.96,0.037,0.003,1.0,0.0,0.0
1200450,PP,1.0,0.0,0.0,0.833,0.0,0.167
1200500,MDB,0.954,0.029,0.017,0.831,0.021,0.148
1200609,PDT,0.895,0.067,0.038,1.0,0.0,0.0
1300029,PSC,0.836,0.135,0.029,0.89,0.048,0.062
1300060,PROS,0.753,0.23,0.017,0.94,0.037,0.023
1300086,PSC,0.974,0.006,0.02,0.903,0.053,0.044
1300102,REPUBLICANOS,0.835,0.161,0.004,0.971,0.018,0.011
1300144,PSC,0.752,0.188,0.06,0.856,0.068,0.076
1300201,PSC,0.873,0.059,0.068,1.0,0.0,0.0
1300300,PSC,0.828,0.148,0.024,0.907,0.046,0.047
1300409,MDB,0.842,0.08,0.078,0.828,0.0,0.172
1300508,MDB,0.98,0.014,0.006,0.884,0.057,0.059
1300607,MDB,0.968,0.025,0.007,0.986,0.004,0.01
1300631,MDB,0.886,0.085,0.029,0.858,0.02,0.122
1300680,PSC,0.91,0.082,0.008,0.91,0.055,0.035
1300706,PP,0.973,0.015,0.012,0.955,0.013,0.032
1300805,PP,0.947,0.036,0.017,0.901,0.025,0.074
1300839,PSC,0.867,0.115,0.018,0.926,0.015,0.059
1300904,PSC,0.717,0.228,0.055,0.595,0.135,0.27
1301001,MDB,0.927,0.062,0.011,0.933,0.03,0.037
1301100,REPUBLICANOS,0.849,0.14,0.011,0.942,0.043,0.015
1301159,PSD,0.912,0.078,0.01,0.943,0.021,0.036
1301209,PP,0.862,0.126,0.012,0.89,0.071,0.039
1301308,PP,0.806,0.16,0.034,0.86,0.014,0.126
1301407,DEM,0.93,0.053,0.017,0.911,0.089,0.0
1301506,PL,0.81,0.112,0.078,0.717,0.051,0.232
1301605,PL,0.815,0.103,0.082,0.743,0.043,0.214
1301704,PSC,0.964,0.033,0.003,0.979,0.013,0.008
1301852,DEM,0.917,0.06,0.023,0.873,0.038,0.089
1301902,PSC,0.959,0.031,0.01,0.922,0.03,0.048
1301951,MDB,0.796,0.162,0.042,0.705,0.173,0.122
1302009,PP,0.818,0.133,0.049,0.958,0.028,0.014
1302108,PSD,0.815,0.172,0.013,0.597,0.149,0.254
1302207,MDB,0.627,0.355,0.018,0.881,0.0,0.119
1302306,PDT,0.883,0.076,0.041,0.825,0.092,0.083
1302405,MDB,0.883,0.076,0.041,0.826,0.062,0.112
1302504,REPUBLICANOS,0.969,0.023,0.008,0.972,0.019,0.009
1302553,MDB,0.962,0.038,0.0,0.944,0.03,0.026
1302702,PSD,0.919,0.066,0.015,0.929,0.018,0.053
1302801,REPUBLICANOS,0.819,0.146,0.035,0.814,0.025,0.161
1302900,PSC,0.859,0.125,0.016,0.872,0.06,0.068
1303007,PSD,0.919,0.081,0.0,0.942,0.027,0.031
1303106,MDB,0.944,0.047,0.009,0.946,0.005,0.049
1303205,PSC,0.906,0.082,0.012,0.935,0.013,0.052
1303304,PSDB,0.845,0.117,0.038,0.736,0.041,0.223
1303403,DEM,0.94,0.054,0.006,0.935,0.036,0.029
1303536,MDB,0.897,0.092,0.011,0.956,0.021,0.023
1303569,PP,0.99,0.004,0.006,0.992,0.0,0.008
1303700,REPUBLICANOS,0.876,0.106,0.018,0.953,0.019,0.028
1303809,PT,0.792,0.14,0.068,0.815,0.047,0.138
1303908,REPUBLICANOS,0.872,0.113,0.015,0.915,0.018,0.067
1303957,REPUBLICANOS,0.992,0.008,0.0,0.978,0.0,0.022
1304005,PSDB,0.9,0.092,0.008,0.971,0.018,0.011
1304062,MDB,0.967,0.022,0.011,0.979,0.005,0.016
1304104,PSC,0.927,0.038,0.035,0.88,0.041,0.079
1304203,PTB,0.863,0.124,0.013,0.884,0.039,0.077
1304237,REPUBLICANOS,0.83,0.165,0.005,0.944,0.036,0.02
1304260,PSD,0.832,0.151,0.017,0.872,0.073,0.055
1304302,MDB,0.986,0.011,0.003,0.963,0.032,0.005
1304401,PT,0.891,0.105,0.004,0.956,0.015,0.029
1400159,REPUBLICANOS,0.963,0.033,0.004,0.908,0.064,0.028
1400175,PP,0.95,0.047,0.003,0.979,0.0,0.021
1400506,SOLIDARIEDADE,0.926,0.074,0.0,0.923,0.0,0.077
1400605,SOLIDARIEDADE,0.95,0.05,0.0,0.918,0.033,0.049
1400704,REDE,0.953,0.047,0.0,1.0,0.0,0.0
1500131,PL,0.976,0.024,0.0,0.906,0.052,0.042
1500206,MDB,0.753,0.233,0.014,0.873,0.07,0.057
1500305,PSD,0.707,0.263,0.03,0.782,0.15,0.068
1500347,PSDB,0.919,0.068,0.013,0.895,0.07,0.035
1500404,MDB,0.816,0.163,0.021,0.841,0.099,0.06
1500503,MDB,0.67,0.304,0.026,0.843,0.057,0.1
1500602,PSB,0.941,0.057,0.002,0.914,0.067,0.019
1500701,PSDB,0.731,0.246,0.023,0.87,0.058,0.072
1500800,MDB,1.0,0.0,0.0,1.0,0.0,0.0
1500859,MDB,0.884,0.106,0.01,0.89,0.027,0.083
1500909,MDB,0.767,0.218,0.015,0.82,0.14,0.04
1500958,MDB,0.939,0.061,0.0,0.984,0.016,0.0
1501006,MDB,0.918,0.068,0.014,0.892,0.035,0.073
1501105,PSD,0.72,0.248,0.032,0.855,0.066,0.079
1501204,PSD,0.823,0.146,0.031,0.933,0.025,0.042
1501253,MDB,0.897,0.09,0.013,0.795,0.0,0.205
1501303,PL,0.843,0.145,0.012,0.916,0.049,0.035
1501501,PODE,1.0,0.0,0.0,1.0,0.0,0.0
1501576,PSC,0.826,0.153,0.021,0.899,0.084,0.017
1501709,PSDB,0.821,0.157,0.022,0.885,0.065,0.05
1501725,MDB,0.953,0.047,0.0,0.974,0.013,0.013
1501758,PDT,0.957,0.031,0.012,0.974,0.02,0.006
1501782,PL,0.866,0.134,0.0,0.921,0.053,0.026
1501907,MDB,0.908,0.09,0.002,0.936,0.03,0.034
1501956,SOLIDARIEDADE,0.858,0.126,0.016,0.841,0.086,0.073
1502004,MDB,0.796,0.163,0.041,0.931,0.025,0.044
1502103,MDB,0.758,0.221,0.021,0.851,0.079,0.07
1502152,MDB,0.942,0.057,0.001,0.962,0.029,0.009
1502301,PL,0.997,0.0,0.003,0.989,0.009,0.002
1502400,MDB,0.877,0.117,0.006,0.931,0.051,0.018
1502509,PTB,0.605,0.377,0.018,0.786,0.154,0.06
1502707,MDB,0.925,0.058,0.017,0.84,0.129,0.031
1502756,PT,0.773,0.222,0.005,0.887,0.097,0.016
1502764,MDB,0.996,0.0,0.004,0.951,0.016,0.033
1502772,MDB,1.0,0.0,0.0,0.997,0.003,0.0
1502806,PSD,0.696,0.273,0.031,0.867,0.079,0.054
1502855,PODE,0.814,0.183,0.003,0.936,0.032,0.032
1502905,MDB,0.884,0.109,0.007,0.905,0.054,0.041
1502939,PSDB,0.936,0.058,0.006,0.933,0.038,0.029
1502954,PSD,0.979,0.01,0.011,0.929,0.022,0.049
1503002,PSD,0.969,0.031,0.0,0.918,0.064,0.018
1503044,PL,0.91,0.076,0.014,0.85,0.078,0.072
1503077,PSB,0.762,0.202,0.036,0.88,0.082,0.038
1503101,MDB,0.68,0.264,0.056,0.713,0.123,0.164
1503200,PSDB,0.863,0.126,0.011,0.94,0.06,0.0
1503309,PT,0.659,0.32,0.021,0.814,0.131,0.055
1503457,PSD,0.803,0.181,0.016,0.91,0.061,0.029
1503606,MDB,0.947,0.043,0.01,0.964,0.026,0.01
1503705,PSD,0.852,0.111,0.037,0.853,0.052,0.095
1503754,PSDB,0.823,0.159,0.018,0.861,0.109,0.03
1503804,PL,0.819,0.168,0.013,0.794,0.128,0.078
1504000,PSDB,0.688,0.284,0.028,0.852,0.054,0.094
1504059,MDB,0.896,0.104,0.0,0.964,0.027,0.009
1504109,PSD,0.824,0.17,0.006,0.916,0.042,0.042
1504208,PSD,0.961,0.036,0.003,0.956,0.031,0.013
1504307,PL,0.893,0.087,0.02,0.902,0.055,0.043
1504406,MDB,0.858,0.127,0.015,0.893,0.063,0.044
1504422,REPUBLICANOS,0.98,0.015,0.005,0.981,0.008,0.011
1504455,PSDB,0.817,0.157,0.026,0.901,0.053,0.046
1504505,PSDB,0.521,0.444,0.035,0.846,0.082,0.072
1504604,MDB,0.797,0.179,0.024,0.827,0.129,0.044
1504703,MDB,0.989,0.0,0.011,0.931,0.001,0.068
1504752,MDB,0.94,0.058,0.002,0.951,0.029,0.02
1504802,MDB,0.843,0.148,0.009,0.913,0.054,0.033
1504901,PSC,0.918,0.077,0.005,0.968,0.02,0.012
1504950,MDB,0.833,0.156,0.011,0.871,0.066,0.063
1504976,MDB,0.884,0.103,0.013,0.813,0.086,0.101
1505007,MDB,0.981,0.012,0.007,1.0,0.0,0.0
1505031,MDB,0.933,0.06,0.007,0.853,0.063,0.084
1505064,PSD,0.864,0.124,0.012,0.84,0.06,0.1
1505106,MDB,0.776,0.217,0.007,0.925,0.05,0.025
1505205,PMN,0.646,0.348,0.006,0.813,0.118,0.069
1505304,PRTB,0.854,0.137,0.009,0.938,0.046,0.016
1505437,AVANTE,0.954,0.042,0.004,0.948,0.017,0.035
1505486,PSC,0.809,0.164,0.027,0.92,0.038,0.042
1505494,PSDB,0.911,0.081,0.008,0.952,0.048,0.0
1505502,PSD,0.921,0.073,0.006,0.925,0.042,0.033
1505536,MDB,0.943,0.054,0.003,0.921,0.051,0.028
1505551,PODE,0.884,0.082,0.034,0.942,0.0,0.058
1505601,MDB,0.82,0.18,0.0,0.975,0.017,0.008
1505635,MDB,0.971,0.025,0.004,0.969,0.021,0.01
1505650,MDB,0.966,0.034,0.0,0.98,0.02,0.0
1505700,PSD,0.966,0.032,0.002,0.958,0.006,0.036
1505809,MDB,0.545,0.418,0.037,0.679,0.21,0.111
1505908,PTB,0.884,0.098,0.018,0.821,0.098,0.081
1506005,MDB,0.864,0.126,0.01,0.972,0.02,0.008
1506138,PSD,0.952,0.042,0.006,0.96,0.019,0.021
1506161,MDB,0.963,0.021,0.016,0.945,0.024,0.031
1506187,MDB,0.858,0.135,0.007,0.834,0.129,0.037
1506195,MDB,0.893,0.101,0.006,0.953,0.013,0.034
1506203,PL,0.957,0.043,0.0,0.897,0.094,0.009
1506302,PODE,0.87,0.107,0.023,0.877,0.059,0.064
1506401,MDB,0.692,0.299,0.009,0.967,0.0,0.033
1506500,DEM,0.927,0.068,0.005,0.928,0.031,0.041
1506559,PSB,0.761,0.226,0.013,0.824,0.108,0.068
1506583,MDB,0.904,0.069,0.027,0.907,0.042,0.051
1506708,MDB,0.822,0.125,0.053,0.623,0.215,0.162
1506906,PL,0.863,0.118,0.019,0.898,0.059,0.043
1507102,DEM,0.803,0.158,0.039,0.878,0.066,0.056
1507151,MDB,0.874,0.108,0.018,0.872,0.08,0.048
1507201,MDB,0.769,0.213,0.018,0.904,0.065,0.031
1507300,MDB,0.825,0.142,0.033,0.794,0.122,0.084
1507409,PSD,0.84,0.131,0.029,0.923,0.027,0.05
1507458,PTB,0.976,0.019,0.005,0.96,0.016,0.024
1507466,MDB,0.909,0.091,0.0,0.88,0.093,0.027
1507474,MDB,0.908,0.089,0.003,0.947,0.024,0.029
1507508,PDT,0.775,0.222,0.003,0.841,0.097,0.062
1507607,MDB,0.845,0.143,0.012,0.868,0.097,0.035
1507706,PL,0.857,0.136,0.007,0.912,0.039,0.049
1507755,MDB,0.838,0.137,0.025,0.955,0.015,0.03
1507805,PSC,0.894,0.086,0.02,0.866,0.113,0.021
1507904,PL,0.85,0.136,0.014,0.912,0.048,0.04
1507953,MDB,0.876,0.113,0.011,0.925,0.04,0.035
1507961,PSC,0.86,0.134,0.006,0.973,0.014,0.013
1507979,PSD,0.988,0.009,0.003,0.925,0.057,0.018
1508035,PTB,0.832,0.15,0.018,0.844,0.066,0.09
1508050,PL,0.908,0.067,0.025,0.861,0.067,0.072
1508084,PSDB,0.903,0.088,0.009,0.933,0.049,0.018
1508100,MDB,0.848,0.139,0.013,0.907,0.055,0.038
1508126,MDB,0.998,0.002,0.0,0.998,0.0,0.002
1508159,MDB,0.96,0.033,0.007,0.947,0.021,0.032
1508209,PSD,0.866,0.11,0.024,0.917,0.065,0.018
1508308,PL,0.913,0.068,0.019,0.928,0.023,0.049
1508357,PSB,0.961,0.039,0.0,0.984,0.016,0.0
1508407,PL,0.897,0.092,0.011,0.901,0.066,0.033
1600238,PP,0.774,0.185,0.041,0.929,0.059,0.012
1600279,DEM,0.896,0.1,0.004,0.842,0.121,0.037
1600501,PRTB,0.792,0.173,0.035,0.892,0.108,0.0
1600600,PP,0.917,0.077,0.006,0.769,0.215,0.016
1600808,DEM,0.788,0.187,0.025,0.938,0.031,0.031
1700301,MDB,0.847,0.153,0.0,0.842,0.158,0.0
1700350,PTB,0.941,0.059,0.0,1.0,0.0,0.0
1700707,DEM,1.0,0.0,0.0,0.987,0.013,0.0
1701101,MDB,1.0,0.0,0.0,1.0,0.0,0.0
1701903,MDB,1.0,0.0,0.0,1.0,0.0,0.0
1702000,AVANTE,1.0,0.0,0.0,1.0,0.0,0.0
1702109,SOLIDARIEDADE,0.996,0.004,0.0,1.0,0.0,0.0
1702208,PP,0.936,0.064,0.0,0.889,0.111,0.0
1702406,SOLIDARIEDADE,0.938,0.062,0.0,1.0,0.0,0.0
1702901,PTB,0.938,0.057,0.005,0.95,0.05,0.0
1703008,PSB,0.974,0.026,0.0,1.0,0.0,0.0
1703057,PP,1.0,0.0,0.0,0.978,0.0,0.022
1703206,CIDADANIA,0.943,0.057,0.0,0.974,0.013,0.013
1703305,DEM,1.0,0.0,0.0,1.0,0.0,0.0
1703701,MDB,1.0,0.0,0.0,1.0,0.0,0.0
1703842,SOLIDARIEDADE,0.907,0.087,0.006,0.934,0.057,0.009
1703867,DEM,0.93,0.07,0.0,1.0,0.0,0.0
1703883,PSL,0.8,0.2,0.0,0.923,0.077,0.0
1703891,DEM,0.877,0.123,0.0,1.0,0.0,0.0
1704105,PROS,1.0,0.0,0.0,1.0,0.0,0.0
1704600,MDB,0.952,0.048,0.0,1.0,0.0,0.0
1705508,PSL,0.969,0.031,0.0,0.935,0.065,0.0
1706001,DEM,0.929,0.071,0.0,1.0,0.0,0.0
1707009,PT,0.97,0.03,0.0,0.8,0.2,0.0
1707207,PSD,0.964,0.036,0.0,0.933,0.067,0.0
1707405,PP,0.856,0.138,0.006,0.873,0.095,0.032
1707702,REPUBLICANOS,0.919,0.081,0.0,1.0,0.0,0.0
1708205,PTB,0.921,0.079,0.0,0.932,0.023,0.045
1708254,PSD,0.981,0.019,0.0,0.98,0.02,0.0
1709005,AVANTE,0.835,0.154,0.011,0.92,0.053,0.027
1709302,DEM,0.996,0.004,0.0,1.0,0.0,0.0
1709500,PROS,0.989,0.011,0.0,0.974,0.006,0.02
1709807,DEM,0.889,0.111,0.0,0.9,0.1,0.0
1710706,PL,1.0,0.0,0.0,1.0,0.0,0.0
1711506,PSD,0.974,0.026,0.0,0.973,0.027,0.0
1711902,DEM,0.952,0.048,0.0,0.961,0.039,0.0
1712009,MDB,1.0,0.0,0.0,1.0,0.0,0.0
1712405,DEM,0.972,0.028,0.0,1.0,0.0,0.0
1712504,DEM,0.977,0.012,0.011,0.926,0.0,0.074
1712801,MDB,0.962,0.038,0.0,0.959,0.041,0.0
1713205,MDB,1.0,0.0,0.0,0.955,0.045,0.0
1713304,MDB,0.994,0.006,0.0,1.0,0.0,0.0
1713601,DEM,0.982,0.018,0.0,1.0,0.0,0.0
1713700,PSL,1.0,0.0,0.0,0.984,0.016,0.0
1714203,PP,0.992,0.008,0.0,0.875,0.125,0.0
1714302,PTB,0.926,0.074,0.0,0.875,0.125,0.0
1714880,PSD,0.854,0.146,0.0,0.917,0.042,0.041
1715507,SOLIDARIEDADE,1.0,0.0,0.0,1.0,0.0,0.0
1715705,PTB,0.879,0.121,0.0,0.878,0.098,0.024
1716208,PTB,0.931,0.069,0.0,0.9,0.05,0.05
1716307,PP,0.848,0.152,0.0,1.0,0.0,0.0
1716604,MDB,0.972,0.028,0.0,0.963,0.037,0.0
1716653,PSD,0.984,0.016,0.0,1.0,0.0,0.0
1717503,PSDB,0.921,0.066,0.013,1.0,0.0,0.0
1717800,PSD,0.95,0.05,0.0,1.0,0.0,0.0
1718204,PSD,0.984,0.016,0.0,0.952,0.048,0.0
1718303,SOLIDARIEDADE,0.939,0.061,0.0,0.951,0.016,0.033
1718501,MDB,1.0,0.0,0.0,1.0,0.0,0.0
1718550,SOLIDARIEDADE,1.0,0.0,0.0,0.967,0.011,0.022
1718758,DEM,0.985,0.015,0.0,1.0,0.0,0.0
1718865,SOLIDARIEDADE,0.947,0.053,0.0,1.0,0.0,0.0
1718899,DEM,1.0,0.0,0.0,1.0,0.0,0.0
1718907,SOLIDARIEDADE,1.0,0.0,0.0,0.969,0.031,0.0
1719004,PTB,0.981,0.019,0.0,1.0,0.0,0.0
1720002,CIDADANIA,1.0,0.0,0.0,0.962,0.038,0.0
1720101,PSD,0.915,0.085,0.0,0.889,0.111,0.0
1720200,SOLIDARIEDADE,0.936,0.06,0.004,0.944,0.037,0.019
1720309,MDB,1.0,0.0,0.0,1.0,0.0,0.0
1720499,PSD,1.0,0.0,0.0,1.0,0.0,0.0
1720804,MDB,0.971,0.029,0.0,0.944,0.042,0.014
1720903,PSD,0.843,0.152,0.005,0.864,0.106,0.03
1720978,DEM,1.0,0.0,0.0,1.0,0.0,0.0
1721000,PSDB,0.995,0.005,0.0,0.997,0.003,0.0
1721109,SOLIDARIEDADE,0.952,0.032,0.016,0.944,0.0,0.056
1722081,PSC,1.0,0.0,0.0,0.964,0.036,0.0
1722107,DEM,0.981,0.019,0.0,1.0,0.0,0.0
2100055,REPUBLICANOS,0.973,0.024,0.003,0.978,0.015,0.007
2100105,PDT,0.944,0.049,0.007,0.952,0.012,0.036
2100154,MDB,0.956,0.044,0.0,0.922,0.049,0.029
2100204,PL,0.902,0.094,0.004,0.978,0.016,0.006
2100303,PL,0.846,0.138,0.016,0.836,0.139,0.025
2100402,PDT,0.956,0.035,0.009,0.966,0.017,0.017
2100436,PL,0.945,0.052,0.003,0.94,0.028,0.032
2100477,PP,0.996,0.004,0.0,0.996,0.004,0.0
2100501,PDT,0.995,0.005,0.0,0.941,0.011,0.048
2100550,PDT,0.992,0.0,0.008,0.915,0.068,0.017
2100600,PATRIOTA,0.951,0.044,0.005,0.913,0.032,0.055
2100709,MDB,0.954,0.038,0.008,0.894,0.081,0.025
2100808,PCdoB,0.888,0.099,0.013,0.923,0.046,0.031
2100832,PSC,0.942,0.052,0.006,0.923,0.031,0.046
2100873,PL,0.997,0.003,0.0,0.917,0.021,0.062
2100907,PCdoB,0.859,0.132,0.009,0.843,0.092,0.065
2100956,PTB,0.972,0.025,0.003,0.931,0.036,0.033
2101004,PTB,0.976,0.02,0.004,0.983,0.012,0.005
2101103,PDT,0.944,0.056,0.0,0.946,0.041,0.013
2101202,PDT,0.993,0.007,0.0,0.993,0.004,0.003
2101251,PMN,0.937,0.063,0.0,0.973,0.015,0.012
2101350,PSD,1.0,0.0,0.0,1.0,0.0,0.0
2101400,PDT,0.925,0.075,0.0,0.921,0.069,0.01
2101509,PSD,0.996,0.004,0.0,0.995,0.005,0.0
2101608,PL,0.937,0.051,0.012,0.937,0.014,0.049
2101707,PCdoB,0.983,0.015,0.002,0.97,0.013,0.017
2101731,PSC,0.939,0.057,0.004,0.909,0.02,0.071
2101772,PL,0.972,0.028,0.0,0.982,0.015,0.003
2101806,PCdoB,0.972,0.014,0.014,0.985,0.0,0.015
2101905,MDB,0.915,0.082,0.003,0.986,0.007,0.007
2101939,PDT,1.0,0.0,0.0,1.0,0.0,0.0
2101970,PL,0.943,0.051,0.006,0.961,0.0,0.039
2102002,PL,0.945,0.048,0.007,0.909,0.065,0.026
2102036,PDT,0.991,0.004,0.005,0.974,0.0,0.026
2102077,PCdoB,1.0,0.0,0.0,1.0,0.0,0.0
2102101,PDT,0.986,0.014,0.0,0.996,0.002,0.002
2102150,DEM,0.936,0.057,0.007,0.935,0.029,0.036
2102200,PL,0.949,0.047,0.004,0.928,0.031,0.041
2102309,PCdoB,0.991,0.003,0.006,0.983,0.014,0.003
2102325,PATRIOTA,0.984,0.016,0.0,0.974,0.016,0.01
2102358,PDT,0.902,0.093,0.005,0.973,0.018,0.009
2102374,PL,0.976,0.018,0.006,0.915,0.055,0.03
2102408,DEM,0.928,0.065,0.007,0.963,0.005,0.032
2102507,PDT,0.882,0.108,0.01,0.85,0.105,0.045
2102556,PSB,0.995,0.005,0.0,0.989,0.006,0.005
2102606,PL,0.97,0.018,0.012,0.981,0.015,0.004
2102705,PDT,0.915,0.075,0.01,0.902,0.074,0.024
2102754,PCdoB,0.966,0.029,0.005,0.984,0.011,0.005
2102804,PL,0.867,0.108,0.025,0.889,0.028,0.083
2102903,SOLIDARIEDADE,0.968,0.032,0.0,0.983,0.01,0.007
2103000,REPUBLICANOS,0.914,0.072,0.014,0.926,0.049,0.025
2103109,REPUBLICANOS,0.966,0.034,0.0,0.968,0.013,0.019
2103125,REPUBLICANOS,0.933,0.067,0.0,0.993,0.007,0.0
2103158,PL,0.996,0.0,0.004,0.988,0.008,0.004
2103174,PP,0.984,0.009,0.007,0.913,0.053,0.034
2103208,PL,0.998,0.001,0.001,0.983,0.002,0.015
2103257,PP,0.947,0.045,0.008,0.977,0.008,0.015
2103307,PSD,0.921,0.07,0.009,0.927,0.038,0.035
2103406,PP,0.84,0.157,0.003,0.915,0.069,0.016
2103505,REPUBLICANOS,0.998,0.0,0.002,0.963,0.015,0.022
2103554,PL,0.972,0.022,0.006,0.981,0.013,0.006
2103604,PT,0.985,0.012,0.003,0.982,0.006,0.012
2103703,PSB,0.98,0.02,0.0,0.953,0.011,0.036
2103752,AVANTE,0.857,0.129,0.014,0.819,0.129,0.052
2103802,SOLIDARIEDADE,1.0,0.0,0.0,0.976,0.009,0.015
2103901,PDT,0.937,0.051,0.012,0.955,0.005,0.04
2104008,PTB,0.976,0.021,0.003,0.951,0.014,0.035
2104057,PL,0.963,0.032,0.005,0.917,0.058,0.025
2104073,PSD,0.951,0.049,0.0,0.963,0.022,0.015
2104081,PDT,0.872,0.105,0.023,0.904,0.035,0.061
2104099,PL,0.983,0.013,0.004,0.975,0.009,0.016
2104107,PP,0.995,0.005,0.0,1.0,0.0,0.0
2104206,PTB,0.966,0.034,0.0,0.994,0.0,0.006
2104305,REPUBLICANOS,0.995,0.005,0.0,0.993,0.007,0.0
2104404,DEM,0.983,0.004,0.013,0.98,0.004,0.016
2104503,PDT,0.952,0.048,0.0,0.994,0.006,0.0
2104552,PCdoB,0.939,0.052,0.009,0.96,0.023,0.017
2104602,PDT,0.833,0.126,0.041,0.82,0.103,0.077
2104628,PSDB,0.848,0.152,0.0,0.855,0.111,0.034
2104651,PL,0.864,0.136,0.0,0.924,0.035,0.041
2104677,PSB,0.936,0.058,0.006,0.935,0.027,0.038
2104701,PDT,0.981,0.019,0.0,0.969,0.031,0.0
2104800,MDB,0.941,0.059,0.0,0.932,0.068,0.0
2104909,PDT,0.946,0.054,0.0,0.945,0.043,0.012
2105005,DEM,0.92,0.076,0.004,0.934,0.048,0.018
2105104,REPUBLICANOS,0.872,0.113,0.015,0.935,0.044,0.021
2105153,PL,0.921,0.079,0.0,0.933,0.026,0.041
2105203,PDT,1.0,0.0,0.0,0.992,0.0,0.008
2105302,DEM,0.977,0.02,0.003,0.977,0.016,0.007
2105351,PDT,0.985,0.015,0.0,0.988,0.006,0.006
2105401,PSB,0.969,0.027,0.004,0.967,0.01,0.023
2105427,PSDB,0.979,0.021,0.0,0.899,0.067,0.034
2105450,PTB,0.895,0.097,0.008,0.915,0.046,0.039
2105476,PDT,0.934,0.062,0.004,0.921,0.006,0.073
2105500,PDT,0.987,0.01,0.003,0.932,0.049,0.019
2105609,PDT,1.0,0.0,0.0,1.0,0.0,0.0
2105658,PCdoB,0.938,0.062,0.0,0.989,0.0,0.011
2105708,PSDB,0.981,0.019,0.0,0.988,0.005,0.007
2105906,PP,0.911,0.076,0.013,0.923,0.046,0.031
2105922,PP,1.0,0.0,0.0,1.0,0.0,0.0
2105948,DEM,1.0,0.0,0.0,0.992,0.008,0.0
2105963,MDB,0.99,0.01,0.0,0.985,0.005,0.01
2105989,PDT,0.984,0.016,0.0,1.0,0.0,0.0
2106003,PDT,0.986,0.014,0.0,0.994,0.006,0.0
2106102,REPUBLICANOS,0.947,0.048,0.005,0.975,0.0,0.025
2106201,PSDB,0.976,0.024,0.0,0.954,0.038,0.008
2106300,MDB,0.938,0.053,0.009,0.941,0.028,0.031
2106326,PL,0.973,0.005,0.022,0.957,0.0,0.043
2106359,DEM,0.975,0.008,0.017,0.965,0.0,0.035
2106375,PL,0.976,0.02,0.004,0.986,0.009,0.005
