ID_MUNICIPIO,TX_APROVACAO_5ANO,TX_REPROVACAO_5ANO,TX_ABANDONO_5ANO,TX_APROVACAO_9ANO,TX_REPROVACAO_9ANO,TX_ABANDONO_9ANO
2110203,0.992,0.008,0.0,0.955,0.009,0.036
2110237,0.982,0.012,0.006,1.0,0.0,0.0
2110278,0.884,0.112,0.004,0.9,0.043,0.057
2110302,0.979,0.017,0.004,0.967,0.024,0.009
2110401,0.973,0.024,0.003,0.968,0.002,0.03
2110500,0.958,0.035,0.007,0.974,0.017,0.009
2110609,0.971,0.029,0.0,0.969,0.022,0.009
2110658,0.988,0.012,0.0,1.0,0.0,0.0
2110708,0.962,0.035,0.003,0.963,0.025,0.012
2110807,0.762,0.222,0.016,0.982,0.018,0.0
2110856,0.918,0.082,0.0,0.914,0.069,0.017
2110906,0.988,0.012,0.0,0.994,0.006,0.0
2111003,0.918,0.082,0.0,0.897,0.05,0.053
2111029,0.946,0.041,0.013,0.924,0.038,0.038
2111052,0.973,0.027,0.0,0.977,0.017,0.006
2111078,0.96,0.037,0.003,0.962,0.017,0.021
2111102,0.968,0.026,0.006,0.945,0.034,0.021
2111201,0.985,0.015,0.0,0.989,0.008,0.003
2111250,0.885,0.096,0.019,0.933,0.022,0.045
2111300,0.963,0.03,0.007,0.969,0.014,0.017
2111409,0.902,0.096,0.002,0.878,0.114,0.008
2111508,0.977,0.021,0.002,0.944,0.026,0.03
2111532,0.96,0.04,0.0,0.994,0.0,0.006
2111573,1.0,0.0,0.0,0.98,0.02,0.0
2111607,0.953,0.047,0.0,0.938,0.055,0.007
2111631,0.854,0.135,0.011,0.946,0.043,0.011
2111672,0.929,0.071,0.0,0.955,0.015,0.03
2111706,0.95,0.05,0.0,0.947,0.017,0.036
2111722,0.933,0.055,0.012,0.937,0.031,0.032
2111748,0.988,0.012,0.0,0.964,0.0,0.036
2111763,0.902,0.082,0.016,0.868,0.097,0.035
2111789,0.99,0.0,0.01,0.978,0.0,0.022
2111805,0.97,0.03,0.0,0.928,0.034,0.038
2111904,0.985,0.015,0.0,0.962,0.0,0.038
2111953,0.973,0.027,0.0,1.0,0.0,0.0
2112001,0.943,0.057,0.0,0.908,0.071,0.021
2112100,0.92,0.073,0.007,0.956,0.007,0.037
2112209,0.999,0.0,0.001,0.998,0.002,0.0
2112233,0.995,0.005,0.0,0.986,0.009,0.005
2112274,0.947,0.045,0.008,0.99,0.0,0.01
2112308,0.979,0.019,0.002,0.974,0.015,0.011
2112407,0.977,0.021,0.002,0.981,0.011,0.008
2112456,0.971,0.022,0.007,0.924,0.019,0.057
2112506,0.888,0.104,0.008,0.879,0.078,0.043
2112605,0.986,0.014,0.0,0.967,0.017,0.016
2112704,1.0,0.0,0.0,1.0,0.0,0.0
2112803,0.967,0.032,0.001,0.967,0.012,0.021
2112852,0.952,0.048,0.0,0.939,0.022,0.039
2112902,0.975,0.023,0.002,0.972,0.002,0.026
2113009,0.965,0.027,0.008,0.942,0.04,0.018
2114007,0.944,0.051,0.005,0.912,0.028,0.06
2200053,0.988,0.012,0.0,1.0,0.0,0.0
2200103,0.987,0.0,0.013,1.0,0.0,0.0
2200202,0.996,0.004,0.0,1.0,0.0,0.0
2200251,0.986,0.014,0.0,0.978,0.0,0.022
2200277,0.958,0.042,0.0,0.985,0.015,0.0
2200301,0.983,0.008,0.009,1.0,0.0,0.0
2200400,1.0,0.0,0.0,1.0,0.0,0.0
2200459,0.968,0.022,0.01,0.986,0.0,0.014
2200509,0.979,0.021,0.0,0.981,0.019,0.0
2200608,0.989,0.011,0.0,1.0,0.0,0.0
2200707,1.0,0.0,0.0,0.988,0.012,0.0
2200806,1.0,0.0,0.0,1.0,0.0,0.0
2200905,0.981,0.019,0.0,0.955,0.011,0.034
2200954,1.0,0.0,0.0,1.0,0.0,0.0
2201002,0.957,0.043,0.0,0.969,0.031,0.0
2201051,0.967,0.033,0.0,0.974,0.013,0.013
2201101,0.974,0.026,0.0,1.0,0.0,0.0
2201150,0.982,0.018,0.0,1.0,0.0,0.0
2201176,1.0,0.0,0.0,0.915,0.085,0.0
2201200,0.989,0.011,0.0,0.989,0.005,0.006
2201309,0.879,0.086,0.035,0.818,0.045,0.137
2201408,0.96,0.013,0.027,0.983,0.017,0.0
2201507,0.988,0.006,0.006,0.985,0.0,0.015
2201556,0.985,0.015,0.0,1.0,0.0,0.0
2201572,1.0,0.0,0.0,1.0,0.0,0.0
2201606,0.986,0.014,0.0,0.983,0.0,0.017
2201705,0.943,0.057,0.0,0.965,0.0,0.035
2201739,0.845,0.136,0.019,0.945,0.037,0.018
2201770,0.991,0.009,0.0,0.984,0.008,0.008
2201804,1.0,0.0,0.0,1.0,0.0,0.0
2201903,1.0,0.0,0.0,0.997,0.0,0.003
2201919,0.952,0.048,0.0,0.979,0.0,0.021
2201929,0.889,0.111,0.0,0.958,0.014,0.028
2201945,0.988,0.012,0.0,0.989,0.0,0.011
2201960,1.0,0.0,0.0,0.976,0.0,0.024
2201988,1.0,0.0,0.0,1.0,0.0,0.0
2202000,0.98,0.013,0.007,0.978,0.0,0.022
2202026,1.0,0.0,0.0,1.0,0.0,0.0
2202059,1.0,0.0,0.0,0.985,0.015,0.0
2202075,1.0,0.0,0.0,1.0,0.0,0.0
2202083,1.0,0.0,0.0,1.0,0.0,0.0
2202091,1.0,0.0,0.0,1.0,0.0,0.0
2202109,0.895,0.105,0.0,0.962,0.0,0.038
2202117,0.868,0.066,0.066,0.986,0.0,0.014
2202133,1.0,0.0,0.0,1.0,0.0,0.0
2202174,0.992,0.008,0.0,0.961,0.008,0.031
2202208,0.998,0.002,0.0,1.0,0.0,0.0
2202251,0.936,0.064,0.0,0.968,0.016,0.016
2202307,0.946,0.041,0.013,0.993,0.0,0.007
2202406,0.977,0.023,0.0,0.955,0.013,0.032
2202455,1.0,0.0,0.0,1.0,0.0,0.0
2202505,0.862,0.09,0.048,0.726,0.179,0.095
2202539,0.871,0.119,0.01,0.877,0.062,0.061
2202554,1.0,0.0,0.0,1.0,0.0,0.0
2202604,0.996,0.004,0.0,0.989,0.011,0.0
2202653,0.79,0.185,0.025,0.935,0.033,0.032
2202703,0.972,0.028,0.0,0.98,0.02,0.0
2202711,0.919,0.081,0.0,1.0,0.0,0.0
2202729,1.0,0.0,0.0,1.0,0.0,0.0
2202737,0.987,0.013,0.0,0.978,0.0,0.022
2202752,0.867,0.133,0.0,0.932,0.0,0.068
2202778,1.0,0.0,0.0,0.989,0.011,0.0
2202802,0.94,0.06,0.0,0.932,0.068,0.0
2202851,0.963,0.019,0.018,0.906,0.082,0.012
2202901,0.978,0.006,0.016,0.963,0.02,0.017
2203008,0.954,0.018,0.028,0.984,0.0,0.016
2203107,0.753,0.226,0.021,0.735,0.184,0.081
2203206,1.0,0.0,0.0,0.988,0.0,0.012
2203230,0.968,0.032,0.0,0.972,0.0,0.028
2203255,0.991,0.0,0.009,1.0,0.0,0.0
2203271,1.0,0.0,0.0,0.989,0.0,0.011
2203305,1.0,0.0,0.0,1.0,0.0,0.0
2203354,0.961,0.019,0.02,0.957,0.0,0.043
2203404,1.0,0.0,0.0,1.0,0.0,0.0
2203420,1.0,0.0,0.0,1.0,0.0,0.0
2203453,1.0,0.0,0.0,1.0,0.0,0.0
2203503,1.0,0.0,0.0,0.99,0.01,0.0
2203602,0.977,0.023,0.0,1.0,0.0,0.0
2203701,0.984,0.012,0.004,0.996,0.0,0.004
2203750,0.873,0.078,0.049,0.86,0.04,0.1
2203800,0.859,0.115,0.026,0.983,0.017,0.0
2203859,1.0,0.0,0.0,1.0,0.0,0.0
2203909,0.967,0.031,0.002,0.99,0.0,0.01
2204006,1.0,0.0,0.0,0.983,0.017,0.0
2204105,0.814,0.171,0.015,0.984,0.016,0.0
2204154,1.0,0.0,0.0,1.0,0.0,0.0
2204204,0.99,0.0,0.01,0.965,0.012,0.023
2204303,0.991,0.009,0.0,1.0,0.0,0.0
2204352,0.987,0.013,0.0,0.988,0.0,0.012
2204402,0.876,0.044,0.08,0.913,0.0,0.087
2204501,0.959,0.041,0.0,0.922,0.058,0.02
2204550,1.0,0.0,0.0,1.0,0.0,0.0
2204600,1.0,0.0,0.0,1.0,0.0,0.0
2204659,0.965,0.026,0.009,0.992,0.0,0.008
2204709,1.0,0.0,0.0,1.0,0.0,0.0
2204808,1.0,0.0,0.0,1.0,0.0,0.0
2204907,0.993,0.007,0.0,1.0,0.0,0.0
2205003,0.981,0.019,0.0,0.984,0.016,0.0
2205102,0.984,0.0,0.016,0.899,0.0,0.101
2205151,1.0,0.0,0.0,1.0,0.0,0.0
2205201,0.985,0.015,0.0,1.0,0.0,0.0
2205250,1.0,0.0,0.0,0.981,0.0,0.019
2205276,1.0,0.0,0.0,1.0,0.0,0.0
2205300,0.843,0.143,0.014,0.935,0.043,0.022
2205359,0.923,0.077,0.0,0.981,0.0,0.019
2205409,0.967,0.033,0.0,0.981,0.019,0.0
2205458,0.946,0.054,0.0,0.991,0.0,0.009
2205508,0.981,0.019,0.0,0.986,0.005,0.009
2205516,0.908,0.092,0.0,1.0,0.0,0.0
2205524,1.0,0.0,0.0,0.944,0.028,0.028
2205532,1.0,0.0,0.0,0.958,0.014,0.028
2205540,1.0,0.0,0.0,1.0,0.0,0.0
2205557,1.0,0.0,0.0,1.0,0.0,0.0
2205565,0.957,0.043,0.0,0.985,0.015,0.0
2205573,0.989,0.011,0.0,1.0,0.0,0.0
2205581,0.793,0.207,0.0,1.0,0.0,0.0
2205599,1.0,0.0,0.0,0.988,0.0,0.012
2205607,0.983,0.0,0.017,1.0,0.0,0.0
2205706,0.917,0.075,0.008,0.964,0.009,0.027
2205805,0.871,0.112,0.017,0.928,0.024,0.048
2205854,0.976,0.024,0.0,0.938,0.034,0.028
2205904,0.971,0.014,0.015,0.947,0.0,0.053
2205953,1.0,0.0,0.0,1.0,0.0,0.0
2206001,0.887,0.081,0.032,1.0,0.0,0.0
2206050,0.877,0.123,0.0,0.966,0.017,0.017
2206100,0.964,0.036,0.0,0.936,0.032,0.032
2206209,0.795,0.203,0.002,0.841,0.148,0.011
2206308,0.762,0.238,0.0,1.0,0.0,0.0
2206357,0.928,0.063,0.009,0.973,0.014,0.013
2206407,0.876,0.118,0.006,0.977,0.015,0.008
2206506,1.0,0.0,0.0,1.0,0.0,0.0
2206605,0.911,0.077,0.012,0.961,0.019,0.02
2206654,0.875,0.08,0.045,0.982,0.0,0.018
2206670,0.881,0.109,0.01,0.955,0.036,0.009
2206696,0.764,0.203,0.033,0.823,0.085,0.092
2206704,0.989,0.011,0.0,0.97,0.02,0.01
2206720,0.939,0.045,0.016,0.921,0.073,0.006
2206753,0.969,0.0,0.031,1.0,0.0,0.0
2206803,0.929,0.016,0.055,0.945,0.018,0.037
2206902,1.0,0.0,0.0,0.656,0.313,0.031
2206951,1.0,0.0,0.0,1.0,0.0,0.0
2207009,0.995,0.005,0.0,1.0,0.0,0.0
2207108,1.0,0.0,0.0,1.0,0.0,0.0
2207207,1.0,0.0,0.0,1.0,0.0,0.0
2207306,0.979,0.021,0.0,0.866,0.09,0.044
2207355,1.0,0.0,0.0,1.0,0.0,0.0
2207405,1.0,0.0,0.0,1.0,0.0,0.0
2207504,0.942,0.058,0.0,0.991,0.009,0.0
2207553,0.981,0.019,0.0,0.974,0.0,0.026
2207603,0.911,0.081,0.008,0.878,0.082,0.04
2207702,0.945,0.043,0.012,0.991,0.005,0.004
2207751,0.958,0.0,0.042,1.0,0.0,0.0
2207777,1.0,0.0,0.0,1.0,0.0,0.0
2207793,1.0,0.0,0.0,1.0,0.0,0.0
2207801,0.934,0.066,0.0,0.984,0.016,0.0
2207850,0.877,0.105,0.018,0.897,0.077,0.026
2207900,0.994,0.006,0.0,0.99,0.002,0.008
2207934,0.969,0.031,0.0,0.944,0.037,0.019
2207959,1.0,0.0,0.0,0.981,0.0,0.019
2208007,0.94,0.037,0.023,0.973,0.009,0.018
2208106,0.9,0.1,0.0,0.987,0.013,0.0
2208205,0.991,0.0,0.009,0.97,0.0,0.03
2208304,1.0,0.0,0.0,1.0,0.0,0.0
2208403,0.956,0.043,0.001,0.99,0.01,0.0
2208502,0.995,0.005,0.0,1.0,0.0,0.0
2208551,1.0,0.0,0.0,1.0,0.0,0.0
2208601,0.895,0.105,0.0,1.0,0.0,0.0
2208650,0.904,0.072,0.024,0.984,0.016,0.0
2208700,0.862,0.099,0.039,0.952,0.019,0.029
2208809,0.914,0.081,0.005,0.958,0.028,0.014
2208858,1.0,0.0,0.0,0.966,0.0,0.034
2208874,1.0,0.0,0.0,0.952,0.024,0.024
2208908,1.0,0.0,0.0,0.945,0.014,0.041
2209005,1.0,0.0,0.0,1.0,0.0,0.0
2209104,1.0,0.0,0.0,1.0,0.0,0.0
2209153,1.0,0.0,0.0,0.875,0.063,0.062
2209203,0.973,0.027,0.0,0.985,0.0,0.015
2209302,0.836,0.045,0.119,0.944,0.042,0.014
2209351,0.981,0.019,0.0,0.981,0.0,0.019
2209377,1.0,0.0,0.0,0.954,0.034,0.012
2209401,1.0,0.0,0.0,0.909,0.091,0.0
2209450,1.0,0.0,0.0,1.0,0.0,0.0
2209500,1.0,0.0,0.0,1.0,0.0,0.0
2209559,1.0,0.0,0.0,0.96,0.04,0.0
2209609,1.0,0.0,0.0,0.979,0.021,0.0
2209658,0.721,0.256,0.023,0.948,0.042,0.01
2209708,0.984,0.016,0.0,0.971,0.014,0.015
2209757,1.0,0.0,0.0,0.896,0.042,0.062
2209807,1.0,0.0,0.0,1.0,0.0,0.0
2209856,0.965,0.018,0.017,1.0,0.0,0.0
2209872,0.989,0.0,0.011,0.969,0.0,0.031
2209906,1.0,0.0,0.0,1.0,0.0,0.0
2209955,1.0,0.0,0.0,0.98,0.02,0.0
2209971,0.992,0.008,0.0,1.0,0.0,0.0
2210003,0.992,0.004,0.004,1.0,0.0,0.0
2210052,1.0,0.0,0.0,1.0,0.0,0.0
2210102,1.0,0.0,0.0,0.981,0.019,0.0
2210201,0.977,0.0,0.023,1.0,0.0,0.0
2210300,1.0,0.0,0.0,1.0,0.0,0.0
2210359,1.0,0.0,0.0,0.966,0.0,0.034
2210375,1.0,0.0,0.0,1.0,0.0,0.0
2210383,1.0,0.0,0.0,1.0,0.0,0.0
2210391,0.864,0.114,0.022,1.0,0.0,0.0
2210409,1.0,0.0,0.0,1.0,0.0,0.0
2210508,0.985,0.015,0.0,0.986,0.007,0.007
2210607,0.995,0.005,0.0,0.97,0.018,0.012
2210623,0.917,0.083,0.0,0.952,0.016,0.032
2210631,0.905,0.083,0.012,0.938,0.031,0.031
2210656,0.976,0.008,0.016,0.97,0.0,0.03
2210706,1.0,0.0,0.0,1.0,0.0,0.0
2210805,1.0,0.0,0.0,1.0,0.0,0.0
2210904,0.933,0.067,0.0,0.952,0.032,0.016
2210938,0.959,0.041,0.0,0.941,0.029,0.03
2210953,1.0,0.0,0.0,1.0,0.0,0.0
2210979,0.891,0.109,0.0,0.789,0.211,0.0
2211001,0.992,0.007,0.001,0.996,0.004,0.0
2211100,1.0,0.0,0.0,1.0,0.0,0.0
2211209,0.995,0.003,0.002,0.99,0.0,0.01
2211308,0.912,0.083,0.005,0.951,0.014,0.035
2211357,0.95,0.05,0.0,0.946,0.0,0.054
2211407,0.983,0.0,0.017,1.0,0.0,0.0
2211506,0.962,0.019,0.019,0.953,0.023,0.024
2211605,1.0,0.0,0.0,1.0,0.0,0.0
2211704,1.0,0.0,0.0,1.0,0.0,0.0
2300101,1.0,0.0,0.0,1.0,0.0,0.0
2300150,0.996,0.0,0.004,0.995,0.0,0.005
2300200,0.999,0.001,0.0,0.989,0.008,0.003
2300309,1.0,0.0,0.0,0.998,0.0,0.002
2300408,1.0,0.0,0.0,0.987,0.004,0.009
2300507,1.0,0.0,0.0,0.908,0.05,0.042
2300606,1.0,0.0,0.0,1.0,0.0,0.0
2300705,1.0,0.0,0.0,1.0,0.0,0.0
2300754,0.996,0.003,0.001,0.997,0.0,0.003
2300804,1.0,0.0,0.0,1.0,0.0,0.0
2300903,1.0,0.0,0.0,1.0,0.0,0.0
2301000,0.998,0.002,0.0,0.997,0.0,0.003
2301109,1.0,0.0,0.0,0.998,0.0,0.002
2301208,1.0,0.0,0.0,0.997,0.0,0.003
2301257,1.0,0.0,0.0,1.0,0.0,0.0
2301307,1.0,0.0,0.0,0.982,0.0,0.018
2301406,1.0,0.0,0.0,0.979,0.01,0.011
2301505,1.0,0.0,0.0,0.991,0.0,0.009
2301604,1.0,0.0,0.0,1.0,0.0,0.0
2301703,1.0,0.0,0.0,0.987,0.013,0.0
2301802,1.0,0.0,0.0,1.0,0.0,0.0
2301851,0.962,0.038,0.0,0.986,0.0,0.014
2301901,1.0,0.0,0.0,1.0,0.0,0.0
2301950,1.0,0.0,0.0,0.997,0.0,0.003
2302008,1.0,0.0,0.0,1.0,0.0,0.0
2302057,1.0,0.0,0.0,0.996,0.0,0.004
2302107,1.0,0.0,0.0,1.0,0.0,0.0
2302206,0.96,0.039,0.001,0.987,0.012,0.001
2302305,1.0,0.0,0.0,1.0,0.0,0.0
2302404,0.975,0.025,0.0,0.99,0.003,0.007
2302503,1.0,0.0,0.0,1.0,0.0,0.0
2302602,1.0,0.0,0.0,0.999,0.0,0.001
2302701,0.996,0.004,0.0,0.991,0.003,0.006
2302800,1.0,0.0,0.0,1.0,0.0,0.0
2302909,1.0,0.0,0.0,0.996,0.0,0.004
2303006,1.0,0.0,0.0,0.985,0.008,0.007
2303105,1.0,0.0,0.0,1.0,0.0,0.0
2303204,0.987,0.013,0.0,0.995,0.005,0.0
2303303,1.0,0.0,0.0,1.0,0.0,0.0
2303402,1.0,0.0,0.0,0.992,0.008,0.0
2303501,0.999,0.001,0.0,0.999,0.001,0.0
2303600,1.0,0.0,0.0,1.0,0.0,0.0
2303659,1.0,0.0,0.0,0.985,0.015,0.0
2303709,0.986,0.011,0.003,0.99,0.003,0.007
2303808,1.0,0.0,0.0,1.0,0.0,0.0
2303907,1.0,0.0,0.0,0.989,0.0,0.011
2303931,1.0,0.0,0.0,0.989,0.005,0.006
2303956,0.985,0.015,0.0,0.996,0.0,0.004
2304004,1.0,0.0,0.0,1.0,0.0,0.0
2304103,0.999,0.0,0.001,0.996,0.001,0.003
2304202,1.0,0.0,0.0,1.0,0.0,0.0
2304236,1.0,0.0,0.0,1.0,0.0,0.0
2304251,1.0,0.0,0.0,1.0,0.0,0.0
2304269,1.0,0.0,0.0,0.993,0.007,0.0
2304277,1.0,0.0,0.0,0.979,0.011,0.01
2304285,1.0,0.0,0.0,1.0,0.0,0.0
2304301,1.0,0.0,0.0,1.0,0.0,0.0
2304350,1.0,0.0,0.0,1.0,0.0,0.0
2304400,0.999,0.001,0.0,0.996,0.001,0.003
2304459,1.0,0.0,0.0,0.977,0.023,0.0
2304509,1.0,0.0,0.0,1.0,0.0,0.0
2304608,1.0,0.0,0.0,0.98,0.02,0.0
2304657,1.0,0.0,0.0,1.0,0.0,0.0
2304707,0.997,0.003,0.0,0.988,0.012,0.0
2304806,1.0,0.0,0.0,0.988,0.012,0.0
2304905,1.0,0.0,0.0,1.0,0.0,0.0
2304954,0.979,0.021,0.0,0.986,0.003,0.011
2305001,1.0,0.0,0.0,0.991,0.002,0.007
2305100,1.0,0.0,0.0,1.0,0.0,0.0
2305209,1.0,0.0,0.0,0.993,0.0,0.007
2305233,0.999,0.001,0.0,0.997,0.001,0.002
2305266,0.993,0.007,0.0,0.957,0.014,0.029
2305308,1.0,0.0,0.0,0.995,0.0,0.005
2305332,1.0,0.0,0.0,1.0,0.0,0.0
2305357,1.0,0.0,0.0,0.997,0.003,0.0
2305407,0.971,0.029,0.0,0.909,0.084,0.007
2305506,0.993,0.007,0.0,0.989,0.008,0.003
2305605,1.0,0.0,0.0,1.0,0.0,0.0
2305654,1.0,0.0,0.0,0.994,0.006,0.0
2305704,1.0,0.0,0.0,1.0,0.0,0.0
2305803,0.989,0.011,0.0,0.967,0.019,0.014
2305902,1.0,0.0,0.0,1.0,0.0,0.0
2306009,1.0,0.0,0.0,1.0,0.0,0.0
2306108,1.0,0.0,0.0,1.0,0.0,0.0
2306207,1.0,0.0,0.0,1.0,0.0,0.0
2306256,1.0,0.0,0.0,0.997,0.0,0.003
2306306,1.0,0.0,0.0,1.0,0.0,0.0
2306405,1.0,0.0,0.0,0.999,0.0,0.001
2306504,1.0,0.0,0.0,1.0,0.0,0.0
2306553,0.998,0.002,0.0,0.993,0.005,0.002
2306603,1.0,0.0,0.0,0.997,0.003,0.0
2306702,0.986,0.01,0.004,0.993,0.004,0.003
2306801,1.0,0.0,0.0,0.995,0.005,0.0
2306900,1.0,0.0,0.0,0.998,0.0,0.002
2307007,0.997,0.003,0.0,0.998,0.002,0.0
2307106,0.997,0.0,0.003,0.996,0.0,0.004
2307205,1.0,0.0,0.0,1.0,0.0,0.0
2307254,1.0,0.0,0.0,0.998,0.002,0.0
2307304,0.995,0.003,0.002,0.979,0.015,0.006
2307403,1.0,0.0,0.0,1.0,0.0,0.0
2307502,0.997,0.003,0.0,0.952,0.025,0.023
2307601,0.998,0.0,0.002,0.995,0.0,0.005
2307635,1.0,0.0,0.0,0.987,0.004,0.009
2307650,1.0,0.0,0.0,0.999,0.0,0.001
2307700,1.0,0.0,0.0,0.996,0.001,0.003
2307809,1.0,0.0,0.0,1.0,0.0,0.0
2307908,1.0,0.0,0.0,1.0,0.0,0.0
2308005,1.0,0.0,0.0,1.0,0.0,0.0
2308104,1.0,0.0,0.0,1.0,0.0,0.0
2308203,1.0,0.0,0.0,1.0,0.0,0.0
2308302,1.0,0.0,0.0,1.0,0.0,0.0
2308351,1.0,0.0,0.0,0.994,0.0,0.006
2308377,1.0,0.0,0.0,0.995,0.0,0.005
2308401,0.998,0.002,0.0,0.987,0.01,0.003
2308500,0.978,0.02,0.002,0.99,0.0,0.01
2308609,0.964,0.036,0.0,0.972,0.024,0.004
2308708,1.0,0.0,0.0,0.987,0.0,0.013
2308807,1.0,0.0,0.0,1.0,0.0,0.0
2308906,0.996,0.0,0.004,1.0,0.0,0.0
2309003,1.0,0.0,0.0,0.995,0.0,0.005
2309102,1.0,0.0,0.0,0.994,0.0,0.006
2309201,1.0,0.0,0.0,1.0,0.0,0.0
2309300,1.0,0.0,0.0,1.0,0.0,0.0
2309409,1.0,0.0,0.0,1.0,0.0,0.0
2309458,1.0,0.0,0.0,1.0,0.0,0.0
2309508,1.0,0.0,0.0,1.0,0.0,0.0
2309607,1.0,0.0,0.0,0.962,0.033,0.005
2309706,0.998,0.002,0.0,1.0,0.0,0.0
2309805,1.0,0.0,0.0,1.0,0.0,0.0
2309904,1.0,0.0,0.0,1.0,0.0,0.0
2310001,1.0,0.0,0.0,1.0,0.0,0.0
2310100,1.0,0.0,0.0,0.985,0.015,0.0
2310209,1.0,0.0,0.0,1.0,0.0,0.0
2310258,1.0,0.0,0.0,0.994,0.006,0.0
2310308,0.997,0.0,0.003,0.988,0.0,0.012
2310407,0.978,0.015,0.007,0.988,0.0,0.012
2310506,1.0,0.0,0.0,1.0,0.0,0.0
2310605,0.993,0.0,0.007,0.971,0.0,0.029
2310704,1.0,0.0,0.0,0.998,0.0,0.002
2310803,1.0,0.0,0.0,0.97,0.024,0.006
2310852,1.0,0.0,0.0,1.0,0.0,0.0
2310902,1.0,0.0,0.0,1.0,0.0,0.0
2310951,1.0,0.0,0.0,1.0,0.0,0.0
2311009,0.966,0.034,0.0,1.0,0.0,0.0
2311108,1.0,0.0,0.0,1.0,0.0,0.0
2311207,0.957,0.043,0.0,0.882,0.063,0.055
2311231,1.0,0.0,0.0,1.0,0.0,0.0
2311264,1.0,0.0,0.0,1.0,0.0,0.0
2311306,1.0,0.0,0.0,1.0,0.0,0.0
2311355,1.0,0.0,0.0,1.0,0.0,0.0
2311405,1.0,0.0,0.0,1.0,0.0,0.0
2311504,0.99,0.01,0.0,0.986,0.014,0.0
2311603,1.0,0.0,0.0,0.998,0.0,0.002
2311702,1.0,0.0,0.0,1.0,0.0,0.0
2311801,0.998,0.002,0.0,0.988,0.011,0.001
2311900,1.0,0.0,0.0,0.992,0.0,0.008
2311959,1.0,0.0,0.0,0.993,0.003,0.004
2312007,1.0,0.0,0.0,1.0,0.0,0.0
2312106,1.0,0.0,0.0,1.0,0.0,0.0
2312205,1.0,0.0,0.0,0.998,0.0,0.002
2312304,0.998,0.0,0.002,1.0,0.0,0.0
2312403,1.0,0.0,0.0,1.0,0.0,0.0
2312502,1.0,0.0,0.0,1.0,0.0,0.0
2312601,0.983,0.017,0.0,0.993,0.007,0.0
2312700,1.0,0.0,0.0,0.989,0.0,0.011
2312809,1.0,0.0,0.0,1.0,0.0,0.0
2312908,1.0,0.0,0.0,1.0,0.0,0.0
2313005,1.0,0.0,0.0,1.0,0.0,0.0
2313104,1.0,0.0,0.0,0.997,0.0,0.003
2313203,1.0,0.0,0.0,1.0,0.0,0.0
2313252,1.0,0.0,0.0,0.972,0.018,0.01
2313302,1.0,0.0,0.0,0.997,0.001,0.002
2313351,1.0,0.0,0.0,0.997,0.003,0.0
2313401,0.999,0.001,0.0,0.997,0.002,0.001
2313500,0.998,0.002,0.0,0.998,0.001,0.001
2313559,1.0,0.0,0.0,0.99,0.007,0.003
2313609,1.0,0.0,0.0,0.998,0.002,0.0
2313708,1.0,0.0,0.0,1.0,0.0,0.0
2313757,1.0,0.0,0.0,0.993,0.003,0.004
2313807,1.0,0.0,0.0,1.0,0.0,0.0
2313906,1.0,0.0,0.0,1.0,0.0,0.0
2313955,1.0,0.0,0.0,1.0,0.0,0.0
2314003,1.0,0.0,0.0,1.0,0.0,0.0
2314102,0.995,0.005,0.0,0.999,0.001,0.0
2400109,0.992,0.008,0.0,1.0,0.0,0.0
2400208,0.89,0.098,0.012,0.919,0.071,0.01
2400307,0.969,0.024,0.007,0.88,0.02,0.1
2400406,0.881,0.102,0.017,0.962,0.0,0.038
2400505,0.929,0.066,0.005,0.847,0.102,0.051
2400703,0.9,0.089,0.011,0.976,0.024,0.0
2400802,0.887,0.099,0.014,0.931,0.052,0.017
2400901,0.673,0.224,0.103,0.952,0.0,0.048
2401008,0.945,0.05,0.005,0.899,0.086,0.015
2401107,0.873,0.127,0.0,0.775,0.192,0.033
2401206,0.738,0.249,0.013,0.813,0.187,0.0
2401305,0.918,0.082,0.0,0.953,0.023,0.024
2401404,0.829,0.171,0.0,0.943,0.057,0.0
2401453,0.928,0.069,0.003,0.86,0.104,0.036
2401503,0.921,0.079,0.0,1.0,0.0,0.0
2401602,0.798,0.19,0.012,0.696,0.217,0.087
2401651,0.861,0.139,0.0,0.849,0.151,0.0
2401701,0.843,0.113,0.044,0.914,0.011,0.075
2401800,0.971,0.029,0.0,0.926,0.017,0.057
2401859,0.747,0.24,0.013,0.846,0.077,0.077
2401909,0.939,0.061,0.0,0.846,0.0,0.154
2402006,0.932,0.056,0.012,0.992,0.004,0.004
2402105,0.976,0.016,0.008,0.942,0.025,0.033
2402204,0.854,0.139,0.007,0.827,0.11,0.063
2402303,0.955,0.045,0.0,0.946,0.027,0.027
2402402,0.95,0.05,0.0,0.917,0.028,0.055
2402501,0.897,0.095,0.008,0.927,0.063,0.01
2402600,0.83,0.161,0.009,0.817,0.155,0.028
2402709,0.934,0.066,0.0,0.779,0.122,0.099
2402808,0.908,0.092,0.0,0.843,0.157,0.0
2402907,0.783,0.217,0.0,0.919,0.081,0.0
2403004,1.0,0.0,0.0,0.967,0.011,0.022
2403103,0.972,0.017,0.011,0.987,0.013,0.0
2403202,0.959,0.041,0.0,0.988,0.012,0.0
2403251,0.886,0.107,0.007,0.878,0.105,0.017
2403301,0.861,0.127,0.012,0.808,0.115,0.077
2403400,0.918,0.068,0.014,0.973,0.027,0.0
